E[1] [eV],Re(eps)_nbnd_10,Re(eps)_nbnd_20,Re(eps)_nbnd_30,Re(eps)_nbnd_40,Re(eps)_nbnd_50,Re(eps)_nbnd_60,Re(eps)_nbnd_70,Re(eps)_nbnd_80
7.770000,1.00717000,1.01055100,1.01186300,1.01228100,1.01252600,1.01267000,1.01276200,1.01280900
7.771999,1.00717000,1.01055100,1.01186400,1.01228200,1.01252600,1.01267000,1.01276200,1.01280900
7.773999,1.00717100,1.01055200,1.01186400,1.01228200,1.01252600,1.01267100,1.01276300,1.01280900
7.775999,1.00717100,1.01055200,1.01186400,1.01228200,1.01252700,1.01267100,1.01276300,1.01281000
7.777999,1.00717100,1.01055200,1.01186500,1.01228200,1.01252700,1.01267100,1.01276400,1.01281000
7.780000,1.00717100,1.01055300,1.01186500,1.01228300,1.01252700,1.01267200,1.01276400,1.01281000
7.782000,1.00717100,1.01055300,1.01186500,1.01228300,1.01252800,1.01267200,1.01276400,1.01281100
7.783999,1.00717200,1.01055300,1.01186600,1.01228400,1.01252800,1.01267300,1.01276500,1.01281100
7.785999,1.00717200,1.01055400,1.01186600,1.01228400,1.01252800,1.01267300,1.01276500,1.01281100
7.788000,1.00717200,1.01055400,1.01186600,1.01228400,1.01252900,1.01267300,1.01276500,1.01281200
7.789999,1.00717200,1.01055400,1.01186700,1.01228500,1.01252900,1.01267400,1.01276600,1.01281200
7.791999,1.00717300,1.01055500,1.01186700,1.01228500,1.01252900,1.01267400,1.01276600,1.01281200
7.793999,1.00717300,1.01055500,1.01186700,1.01228500,1.01253000,1.01267400,1.01276600,1.01281300
7.795999,1.00717300,1.01055500,1.01186800,1.01228600,1.01253000,1.01267500,1.01276700,1.01281300
7.798000,1.00717300,1.01055600,1.01186800,1.01228600,1.01253100,1.01267500,1.01276700,1.01281400
7.800000,1.00717400,1.01055600,1.01186800,1.01228600,1.01253100,1.01267500,1.01276800,1.01281400
7.802000,1.00717400,1.01055600,1.01186900,1.01228700,1.01253100,1.01267600,1.01276800,1.01281400
7.803999,1.00717400,1.01055600,1.01186900,1.01228700,1.01253200,1.01267600,1.01276800,1.01281500
7.805999,1.00717400,1.01055700,1.01186900,1.01228700,1.01253200,1.01267600,1.01276900,1.01281500
7.808000,1.00717400,1.01055700,1.01187000,1.01228800,1.01253200,1.01267700,1.01276900,1.01281500
7.809999,1.00717500,1.01055700,1.01187000,1.01228800,1.01253300,1.01267700,1.01276900,1.01281600
7.811999,1.00717500,1.01055800,1.01187100,1.01228900,1.01253300,1.01267800,1.01277000,1.01281600
7.813999,1.00717500,1.01055800,1.01187100,1.01228900,1.01253300,1.01267800,1.01277000,1.01281600
7.815999,1.00717500,1.01055800,1.01187100,1.01228900,1.01253400,1.01267800,1.01277000,1.01281700
7.818000,1.00717600,1.01055900,1.01187200,1.01229000,1.01253400,1.01267900,1.01277100,1.01281700
7.820000,1.00717600,1.01055900,1.01187200,1.01229000,1.01253400,1.01267900,1.01277100,1.01281800
7.822000,1.00717600,1.01055900,1.01187200,1.01229000,1.01253500,1.01267900,1.01277100,1.01281800
7.823999,1.00717600,1.01056000,1.01187300,1.01229100,1.01253500,1.01268000,1.01277200,1.01281800
7.825999,1.00717700,1.01056000,1.01187300,1.01229100,1.01253600,1.01268000,1.01277200,1.01281900
7.828000,1.00717700,1.01056000,1.01187300,1.01229100,1.01253600,1.01268100,1.01277300,1.01281900
7.829999,1.00717700,1.01056100,1.01187400,1.01229200,1.01253600,1.01268100,1.01277300,1.01281900
7.831999,1.00717700,1.01056100,1.01187400,1.01229200,1.01253700,1.01268100,1.01277300,1.01282000
7.833999,1.00717700,1.01056100,1.01187400,1.01229300,1.01253700,1.01268200,1.01277400,1.01282000
7.835999,1.00717800,1.01056100,1.01187500,1.01229300,1.01253700,1.01268200,1.01277400,1.01282000
7.838000,1.00717800,1.01056200,1.01187500,1.01229300,1.01253800,1.01268200,1.01277400,1.01282100
7.840000,1.00717800,1.01056200,1.01187500,1.01229400,1.01253800,1.01268300,1.01277500,1.01282100
7.842000,1.00717800,1.01056200,1.01187600,1.01229400,1.01253800,1.01268300,1.01277500,1.01282200
7.843999,1.00717900,1.01056300,1.01187600,1.01229400,1.01253900,1.01268300,1.01277500,1.01282200
7.845999,1.00717900,1.01056300,1.01187600,1.01229500,1.01253900,1.01268400,1.01277600,1.01282200
7.848000,1.00717900,1.01056300,1.01187700,1.01229500,1.01254000,1.01268400,1.01277600,1.01282300
7.849999,1.00717900,1.01056400,1.01187700,1.01229500,1.01254000,1.01268400,1.01277600,1.01282300
7.851999,1.00717900,1.01056400,1.01187700,1.01229600,1.01254000,1.01268500,1.01277700,1.01282300
7.853999,1.00718000,1.01056400,1.01187800,1.01229600,1.01254100,1.01268500,1.01277700,1.01282400
7.856000,1.00718000,1.01056500,1.01187800,1.01229600,1.01254100,1.01268600,1.01277800,1.01282400
7.858000,1.00718000,1.01056500,1.01187800,1.01229700,1.01254100,1.01268600,1.01277800,1.01282400
7.860000,1.00718000,1.01056500,1.01187900,1.01229700,1.01254200,1.01268600,1.01277800,1.01282500
7.862000,1.00718100,1.01056600,1.01187900,1.01229700,1.01254200,1.01268700,1.01277900,1.01282500
7.863999,1.00718100,1.01056600,1.01188000,1.01229800,1.01254200,1.01268700,1.01277900,1.01282500
7.866000,1.00718100,1.01056600,1.01188000,1.01229800,1.01254300,1.01268700,1.01277900,1.01282600
7.868000,1.00718100,1.01056700,1.01188000,1.01229800,1.01254300,1.01268800,1.01278000,1.01282600
7.869999,1.00718200,1.01056700,1.01188100,1.01229900,1.01254300,1.01268800,1.01278000,1.01282700
7.871999,1.00718200,1.01056700,1.01188100,1.01229900,1.01254400,1.01268800,1.01278100,1.01282700
7.873999,1.00718200,1.01056800,1.01188100,1.01230000,1.01254400,1.01268900,1.01278100,1.01282700
7.876000,1.00718200,1.01056800,1.01188200,1.01230000,1.01254500,1.01268900,1.01278100,1.01282800
7.878000,1.00718200,1.01056800,1.01188200,1.01230000,1.01254500,1.01268900,1.01278200,1.01282800
7.880000,1.00718300,1.01056800,1.01188200,1.01230100,1.01254500,1.01269000,1.01278200,1.01282800
7.881999,1.00718300,1.01056900,1.01188300,1.01230100,1.01254600,1.01269000,1.01278200,1.01282900
7.883999,1.00718300,1.01056900,1.01188300,1.01230100,1.01254600,1.01269100,1.01278300,1.01282900
7.886000,1.00718300,1.01056900,1.01188300,1.01230200,1.01254600,1.01269100,1.01278300,1.01283000
7.888000,1.00718400,1.01057000,1.01188400,1.01230200,1.01254700,1.01269100,1.01278300,1.01283000
7.889999,1.00718400,1.01057000,1.01188400,1.01230200,1.01254700,1.01269200,1.01278400,1.01283000
7.891999,1.00718400,1.01057000,1.01188400,1.01230300,1.01254700,1.01269200,1.01278400,1.01283100
7.893999,1.00718400,1.01057100,1.01188500,1.01230300,1.01254800,1.01269200,1.01278400,1.01283100
7.896000,1.00718500,1.01057100,1.01188500,1.01230300,1.01254800,1.01269300,1.01278500,1.01283100
7.898000,1.00718500,1.01057100,1.01188500,1.01230400,1.01254800,1.01269300,1.01278500,1.01283200
7.900000,1.00718500,1.01057200,1.01188600,1.01230400,1.01254900,1.01269400,1.01278600,1.01283200
7.901999,1.00718500,1.01057200,1.01188600,1.01230500,1.01254900,1.01269400,1.01278600,1.01283200
7.903999,1.00718500,1.01057200,1.01188600,1.01230500,1.01255000,1.01269400,1.01278600,1.01283300
7.906000,1.00718600,1.01057300,1.01188700,1.01230500,1.01255000,1.01269500,1.01278700,1.01283300
7.908000,1.00718600,1.01057300,1.01188700,1.01230600,1.01255000,1.01269500,1.01278700,1.01283300
7.909999,1.00718600,1.01057300,1.01188800,1.01230600,1.01255100,1.01269500,1.01278700,1.01283400
7.911999,1.00718600,1.01057400,1.01188800,1.01230600,1.01255100,1.01269600,1.01278800,1.01283400
7.913999,1.00718700,1.01057400,1.01188800,1.01230700,1.01255100,1.01269600,1.01278800,1.01283500
7.916000,1.00718700,1.01057400,1.01188900,1.01230700,1.01255200,1.01269600,1.01278900,1.01283500
7.918000,1.00718700,1.01057500,1.01188900,1.01230700,1.01255200,1.01269700,1.01278900,1.01283500
7.920000,1.00718700,1.01057500,1.01188900,1.01230800,1.01255200,1.01269700,1.01278900,1.01283600
7.921999,1.00718700,1.01057500,1.01189000,1.01230800,1.01255300,1.01269700,1.01279000,1.01283600
7.923999,1.00718800,1.01057600,1.01189000,1.01230800,1.01255300,1.01269800,1.01279000,1.01283600
7.926000,1.00718800,1.01057600,1.01189000,1.01230900,1.01255300,1.01269800,1.01279000,1.01283700
7.927999,1.00718800,1.01057600,1.01189100,1.01230900,1.01255400,1.01269900,1.01279100,1.01283700
7.929999,1.00718800,1.01057600,1.01189100,1.01231000,1.01255400,1.01269900,1.01279100,1.01283700
7.931999,1.00718900,1.01057700,1.01189100,1.01231000,1.01255500,1.01269900,1.01279100,1.01283800
7.934000,1.00718900,1.01057700,1.01189200,1.01231000,1.01255500,1.01270000,1.01279200,1.01283800
7.936000,1.00718900,1.01057700,1.01189200,1.01231100,1.01255500,1.01270000,1.01279200,1.01283900
7.938000,1.00718900,1.01057800,1.01189200,1.01231100,1.01255600,1.01270000,1.01279200,1.01283900
7.939999,1.00719000,1.01057800,1.01189300,1.01231100,1.01255600,1.01270100,1.01279300,1.01283900
7.941999,1.00719000,1.01057800,1.01189300,1.01231200,1.01255600,1.01270100,1.01279300,1.01284000
7.944000,1.00719000,1.01057900,1.01189300,1.01231200,1.01255700,1.01270100,1.01279400,1.01284000
7.946000,1.00719000,1.01057900,1.01189400,1.01231200,1.01255700,1.01270200,1.01279400,1.01284000
7.947999,1.00719000,1.01057900,1.01189400,1.01231300,1.01255800,1.01270200,1.01279400,1.01284100
7.949999,1.00719100,1.01058000,1.01189400,1.01231300,1.01255800,1.01270200,1.01279500,1.01284100
7.951999,1.00719100,1.01058000,1.01189500,1.01231300,1.01255800,1.01270300,1.01279500,1.01284100
7.954000,1.00719100,1.01058000,1.01189500,1.01231400,1.01255900,1.01270300,1.01279500,1.01284200
7.955999,1.00719100,1.01058100,1.01189600,1.01231400,1.01255900,1.01270400,1.01279600,1.01284200
7.957999,1.00719200,1.01058100,1.01189600,1.01231400,1.01255900,1.01270400,1.01279600,1.01284300
7.959999,1.00719200,1.01058100,1.01189600,1.01231500,1.01256000,1.01270400,1.01279600,1.01284300
7.961999,1.00719200,1.01058100,1.01189700,1.01231500,1.01256000,1.01270500,1.01279700,1.01284300
7.964000,1.00719200,1.01058200,1.01189700,1.01231600,1.01256000,1.01270500,1.01279700,1.01284400
7.966000,1.00719300,1.01058200,1.01189700,1.01231600,1.01256100,1.01270500,1.01279800,1.01284400
7.967999,1.00719300,1.01058200,1.01189800,1.01231600,1.01256100,1.01270600,1.01279800,1.01284400
7.969999,1.00719300,1.01058300,1.01189800,1.01231700,1.01256100,1.01270600,1.01279800,1.01284500
7.971999,1.00719300,1.01058300,1.01189800,1.01231700,1.01256200,1.01270700,1.01279900,1.01284500
7.974000,1.00719300,1.01058300,1.01189900,1.01231700,1.01256200,1.01270700,1.01279900,1.01284500
7.975999,1.00719400,1.01058400,1.01189900,1.01231800,1.01256300,1.01270700,1.01279900,1.01284600
7.977999,1.00719400,1.01058400,1.01189900,1.01231800,1.01256300,1.01270800,1.01280000,1.01284600
7.979999,1.00719400,1.01058400,1.01190000,1.01231800,1.01256300,1.01270800,1.01280000,1.01284700
7.981999,1.00719400,1.01058500,1.01190000,1.01231900,1.01256400,1.01270800,1.01280000,1.01284700
7.984000,1.00719500,1.01058500,1.01190000,1.01231900,1.01256400,1.01270900,1.01280100,1.01284700
7.986000,1.00719500,1.01058500,1.01190100,1.01231900,1.01256400,1.01270900,1.01280100,1.01284800
7.987999,1.00719500,1.01058600,1.01190100,1.01232000,1.01256500,1.01270900,1.01280200,1.01284800
7.989999,1.00719500,1.01058600,1.01190100,1.01232000,1.01256500,1.01271000,1.01280200,1.01284800
7.991999,1.00719600,1.01058600,1.01190200,1.01232100,1.01256500,1.01271000,1.01280200,1.01284900
7.993999,1.00719600,1.01058700,1.01190200,1.01232100,1.01256600,1.01271000,1.01280300,1.01284900
7.995999,1.00719600,1.01058700,1.01190200,1.01232100,1.01256600,1.01271100,1.01280300,1.01284900
7.997999,1.00719600,1.01058700,1.01190300,1.01232200,1.01256600,1.01271100,1.01280300,1.01285000
7.999999,1.00719600,1.01058800,1.01190300,1.01232200,1.01256700,1.01271200,1.01280400,1.01285000
8.001999,1.00719700,1.01058800,1.01190400,1.01232200,1.01256700,1.01271200,1.01280400,1.01285100
8.004000,1.00719700,1.01058800,1.01190400,1.01232300,1.01256800,1.01271200,1.01280400,1.01285100
8.006000,1.00719700,1.01058900,1.01190400,1.01232300,1.01256800,1.01271300,1.01280500,1.01285100
8.007999,1.00719700,1.01058900,1.01190500,1.01232300,1.01256800,1.01271300,1.01280500,1.01285200
8.009999,1.00719800,1.01058900,1.01190500,1.01232400,1.01256900,1.01271300,1.01280500,1.01285200
8.012000,1.00719800,1.01058900,1.01190500,1.01232400,1.01256900,1.01271400,1.01280600,1.01285200
8.014000,1.00719800,1.01059000,1.01190600,1.01232400,1.01256900,1.01271400,1.01280600,1.01285300
8.016000,1.00719800,1.01059000,1.01190600,1.01232500,1.01257000,1.01271400,1.01280700,1.01285300
8.018000,1.00719900,1.01059000,1.01190600,1.01232500,1.01257000,1.01271500,1.01280700,1.01285400
8.020000,1.00719900,1.01059100,1.01190700,1.01232600,1.01257000,1.01271500,1.01280700,1.01285400
8.021999,1.00719900,1.01059100,1.01190700,1.01232600,1.01257100,1.01271600,1.01280800,1.01285400
8.023999,1.00719900,1.01059100,1.01190700,1.01232600,1.01257100,1.01271600,1.01280800,1.01285500
8.025999,1.00720000,1.01059200,1.01190800,1.01232700,1.01257100,1.01271600,1.01280800,1.01285500
8.027999,1.00720000,1.01059200,1.01190800,1.01232700,1.01257200,1.01271700,1.01280900,1.01285500
8.029999,1.00720000,1.01059200,1.01190800,1.01232700,1.01257200,1.01271700,1.01280900,1.01285600
8.032000,1.00720000,1.01059300,1.01190900,1.01232800,1.01257300,1.01271700,1.01281000,1.01285600
8.033999,1.00720000,1.01059300,1.01190900,1.01232800,1.01257300,1.01271800,1.01281000,1.01285600
8.035999,1.00720100,1.01059300,1.01190900,1.01232800,1.01257300,1.01271800,1.01281000,1.01285700
8.037999,1.00720100,1.01059400,1.01191000,1.01232900,1.01257400,1.01271800,1.01281100,1.01285700
8.039999,1.00720100,1.01059400,1.01191000,1.01232900,1.01257400,1.01271900,1.01281100,1.01285700
8.042000,1.00720100,1.01059400,1.01191100,1.01232900,1.01257400,1.01271900,1.01281100,1.01285800
8.044000,1.00720200,1.01059500,1.01191100,1.01233000,1.01257500,1.01272000,1.01281200,1.01285800
8.046000,1.00720200,1.01059500,1.01191100,1.01233000,1.01257500,1.01272000,1.01281200,1.01285900
8.047999,1.00720200,1.01059500,1.01191200,1.01233100,1.01257600,1.01272000,1.01281200,1.01285900
8.049999,1.00720200,1.01059600,1.01191200,1.01233100,1.01257600,1.01272100,1.01281300,1.01285900
8.052000,1.00720300,1.01059600,1.01191200,1.01233100,1.01257600,1.01272100,1.01281300,1.01286000
8.054000,1.00720300,1.01059600,1.01191300,1.01233200,1.01257700,1.01272100,1.01281400,1.01286000
8.056000,1.00720300,1.01059700,1.01191300,1.01233200,1.01257700,1.01272200,1.01281400,1.01286000
8.058000,1.00720300,1.01059700,1.01191300,1.01233200,1.01257700,1.01272200,1.01281400,1.01286100
8.059999,1.00720300,1.01059700,1.01191400,1.01233300,1.01257800,1.01272200,1.01281500,1.01286100
8.061999,1.00720400,1.01059700,1.01191400,1.01233300,1.01257800,1.01272300,1.01281500,1.01286100
8.063999,1.00720400,1.01059800,1.01191400,1.01233300,1.01257800,1.01272300,1.01281500,1.01286200
8.065999,1.00720400,1.01059800,1.01191500,1.01233400,1.01257900,1.01272400,1.01281600,1.01286200
8.067999,1.00720400,1.01059800,1.01191500,1.01233400,1.01257900,1.01272400,1.01281600,1.01286300
8.069999,1.00720500,1.01059900,1.01191500,1.01233400,1.01257900,1.01272400,1.01281600,1.01286300
8.072000,1.00720500,1.01059900,1.01191600,1.01233500,1.01258000,1.01272500,1.01281700,1.01286300
8.073999,1.00720500,1.01059900,1.01191600,1.01233500,1.01258000,1.01272500,1.01281700,1.01286400
8.075999,1.00720500,1.01060000,1.01191600,1.01233600,1.01258100,1.01272500,1.01281800,1.01286400
8.077999,1.00720500,1.01060000,1.01191700,1.01233600,1.01258100,1.01272600,1.01281800,1.01286400
8.080000,1.00720600,1.01060000,1.01191700,1.01233600,1.01258100,1.01272600,1.01281800,1.01286500
8.082000,1.00720600,1.01060100,1.01191700,1.01233700,1.01258200,1.01272600,1.01281900,1.01286500
8.084000,1.00720600,1.01060100,1.01191800,1.01233700,1.01258200,1.01272700,1.01281900,1.01286500
8.085999,1.00720600,1.01060100,1.01191800,1.01233700,1.01258200,1.01272700,1.01281900,1.01286600
8.087999,1.00720700,1.01060200,1.01191900,1.01233800,1.01258300,1.01272700,1.01282000,1.01286600
8.090000,1.00720700,1.01060200,1.01191900,1.01233800,1.01258300,1.01272800,1.01282000,1.01286600
8.092000,1.00720700,1.01060200,1.01191900,1.01233800,1.01258300,1.01272800,1.01282000,1.01286700
8.094000,1.00720700,1.01060300,1.01192000,1.01233900,1.01258400,1.01272900,1.01282100,1.01286700
8.096000,1.00720800,1.01060300,1.01192000,1.01233900,1.01258400,1.01272900,1.01282100,1.01286800
8.098000,1.00720800,1.01060300,1.01192000,1.01233900,1.01258400,1.01272900,1.01282200,1.01286800
8.099999,1.00720800,1.01060400,1.01192100,1.01234000,1.01258500,1.01273000,1.01282200,1.01286800
8.101999,1.00720800,1.01060400,1.01192100,1.01234000,1.01258500,1.01273000,1.01282200,1.01286900
8.103999,1.00720800,1.01060400,1.01192100,1.01234100,1.01258600,1.01273000,1.01282300,1.01286900
8.105999,1.00720900,1.01060500,1.01192200,1.01234100,1.01258600,1.01273100,1.01282300,1.01286900
8.107999,1.00720900,1.01060500,1.01192200,1.01234100,1.01258600,1.01273100,1.01282300,1.01287000
8.110000,1.00720900,1.01060500,1.01192200,1.01234200,1.01258700,1.01273200,1.01282400,1.01287000
8.112000,1.00720900,1.01060500,1.01192300,1.01234200,1.01258700,1.01273200,1.01282400,1.01287100
8.113999,1.00721000,1.01060600,1.01192300,1.01234200,1.01258700,1.01273200,1.01282400,1.01287100
8.115999,1.00721000,1.01060600,1.01192300,1.01234300,1.01258800,1.01273300,1.01282500,1.01287100
8.117999,1.00721000,1.01060700,1.01192400,1.01234300,1.01258800,1.01273300,1.01282500,1.01287200
8.120000,1.00721000,1.01060700,1.01192400,1.01234300,1.01258900,1.01273300,1.01282500,1.01287200
8.122000,1.00721100,1.01060700,1.01192500,1.01234400,1.01258900,1.01273400,1.01282600,1.01287200
8.124000,1.00721100,1.01060700,1.01192500,1.01234400,1.01258900,1.01273400,1.01282600,1.01287300
8.125999,1.00721100,1.01060800,1.01192500,1.01234400,1.01259000,1.01273400,1.01282700,1.01287300
8.127999,1.00721100,1.01060800,1.01192600,1.01234500,1.01259000,1.01273500,1.01282700,1.01287400
8.130000,1.00721100,1.01060800,1.01192600,1.01234500,1.01259000,1.01273500,1.01282700,1.01287400
8.132000,1.00721200,1.01060900,1.01192600,1.01234600,1.01259100,1.01273500,1.01282800,1.01287400
8.134000,1.00721200,1.01060900,1.01192700,1.01234600,1.01259100,1.01273600,1.01282800,1.01287500
8.136000,1.00721200,1.01060900,1.01192700,1.01234600,1.01259100,1.01273600,1.01282800,1.01287500
8.137999,1.00721200,1.01061000,1.01192700,1.01234700,1.01259200,1.01273700,1.01282900,1.01287500
8.139999,1.00721300,1.01061000,1.01192800,1.01234700,1.01259200,1.01273700,1.01282900,1.01287600
8.141999,1.00721300,1.01061000,1.01192800,1.01234700,1.01259200,1.01273700,1.01283000,1.01287600
8.143999,1.00721300,1.01061100,1.01192800,1.01234800,1.01259300,1.01273800,1.01283000,1.01287600
8.145999,1.00721300,1.01061100,1.01192900,1.01234800,1.01259300,1.01273800,1.01283000,1.01287700
8.147999,1.00721400,1.01061100,1.01192900,1.01234800,1.01259400,1.01273800,1.01283100,1.01287700
8.150000,1.00721400,1.01061200,1.01192900,1.01234900,1.01259400,1.01273900,1.01283100,1.01287700
8.151999,1.00721400,1.01061200,1.01193000,1.01234900,1.01259400,1.01273900,1.01283100,1.01287800
8.153999,1.00721400,1.01061200,1.01193000,1.01234900,1.01259500,1.01274000,1.01283200,1.01287800
8.155999,1.00721500,1.01061300,1.01193000,1.01235000,1.01259500,1.01274000,1.01283200,1.01287900
8.158000,1.00721500,1.01061300,1.01193100,1.01235000,1.01259500,1.01274000,1.01283200,1.01287900
8.160000,1.00721500,1.01061300,1.01193100,1.01235100,1.01259600,1.01274100,1.01283300,1.01287900
8.162000,1.00721500,1.01061400,1.01193200,1.01235100,1.01259600,1.01274100,1.01283300,1.01288000
8.164000,1.00721500,1.01061400,1.01193200,1.01235100,1.01259600,1.01274100,1.01283400,1.01288000
8.165999,1.00721600,1.01061400,1.01193200,1.01235200,1.01259700,1.01274200,1.01283400,1.01288000
