E[1] [eV],Re(eps)_nk_4,Re(eps)_nk_6,Re(eps)_nk_8,Re(eps)_nk_10,Re(eps)_nk_12,Re(eps)_nk_14,Re(eps)_nk_16,Re(eps)_nk_18
5.883999,1.00698000,1.00690800,1.00693100,1.00696700,1.00694000,1.00694000,1.00690800,1.00694500
5.886000,1.00698100,1.00690800,1.00693100,1.00696700,1.00694000,1.00694000,1.00690800,1.00694500
5.888000,1.00698100,1.00690800,1.00693100,1.00696700,1.00694100,1.00694000,1.00690800,1.00694600
5.889999,1.00698100,1.00690800,1.00693200,1.00696800,1.00694100,1.00694000,1.00690800,1.00694600
5.892000,1.00698100,1.00690900,1.00693200,1.00696800,1.00694100,1.00694000,1.00690900,1.00694600
5.894000,1.00698100,1.00690900,1.00693200,1.00696800,1.00694100,1.00694100,1.00690900,1.00694600
5.896000,1.00698200,1.00690900,1.00693200,1.00696800,1.00694200,1.00694100,1.00690900,1.00694700
5.898000,1.00698200,1.00690900,1.00693200,1.00696800,1.00694200,1.00694100,1.00690900,1.00694700
5.900000,1.00698200,1.00690900,1.00693200,1.00696900,1.00694200,1.00694100,1.00690900,1.00694700
5.901999,1.00698200,1.00691000,1.00693300,1.00696900,1.00694200,1.00694100,1.00691000,1.00694700
5.903999,1.00698300,1.00691000,1.00693300,1.00696900,1.00694200,1.00694200,1.00691000,1.00694800
5.906000,1.00698300,1.00691000,1.00693300,1.00696900,1.00694300,1.00694200,1.00691000,1.00694800
5.908000,1.00698300,1.00691000,1.00693300,1.00697000,1.00694300,1.00694200,1.00691000,1.00694800
5.909999,1.00698300,1.00691000,1.00693400,1.00697000,1.00694300,1.00694200,1.00691000,1.00694800
5.912000,1.00698400,1.00691100,1.00693400,1.00697000,1.00694300,1.00694300,1.00691100,1.00694800
5.914000,1.00698400,1.00691100,1.00693400,1.00697000,1.00694300,1.00694300,1.00691100,1.00694900
5.916000,1.00698400,1.00691100,1.00693400,1.00697000,1.00694400,1.00694300,1.00691100,1.00694900
5.918000,1.00698400,1.00691100,1.00693500,1.00697100,1.00694400,1.00694300,1.00691100,1.00694900
5.920000,1.00698400,1.00691200,1.00693500,1.00697100,1.00694400,1.00694300,1.00691200,1.00694900
5.921999,1.00698500,1.00691200,1.00693500,1.00697100,1.00694400,1.00694400,1.00691200,1.00694900
5.923999,1.00698500,1.00691200,1.00693500,1.00697100,1.00694500,1.00694400,1.00691200,1.00695000
5.926000,1.00698500,1.00691200,1.00693500,1.00697100,1.00694500,1.00694400,1.00691200,1.00695000
5.927999,1.00698500,1.00691200,1.00693600,1.00697200,1.00694500,1.00694400,1.00691200,1.00695000
5.930000,1.00698500,1.00691200,1.00693600,1.00697200,1.00694500,1.00694400,1.00691200,1.00695000
5.932000,1.00698600,1.00691300,1.00693600,1.00697200,1.00694500,1.00694500,1.00691300,1.00695000
5.934000,1.00698600,1.00691300,1.00693600,1.00697200,1.00694600,1.00694500,1.00691300,1.00695100
5.936000,1.00698600,1.00691300,1.00693600,1.00697300,1.00694600,1.00694500,1.00691300,1.00695100
5.938000,1.00698600,1.00691300,1.00693700,1.00697300,1.00694600,1.00694500,1.00691300,1.00695100
5.940000,1.00698600,1.00691400,1.00693700,1.00697300,1.00694600,1.00694500,1.00691400,1.00695100
5.941999,1.00698700,1.00691400,1.00693700,1.00697300,1.00694600,1.00694600,1.00691400,1.00695200
5.943999,1.00698700,1.00691400,1.00693700,1.00697300,1.00694700,1.00694600,1.00691400,1.00695200
5.946000,1.00698700,1.00691400,1.00693800,1.00697400,1.00694700,1.00694600,1.00691400,1.00695200
5.947999,1.00698700,1.00691400,1.00693800,1.00697400,1.00694700,1.00694600,1.00691400,1.00695200
5.950000,1.00698800,1.00691500,1.00693800,1.00697400,1.00694700,1.00694700,1.00691500,1.00695200
5.952000,1.00698800,1.00691500,1.00693800,1.00697400,1.00694800,1.00694700,1.00691500,1.00695300
5.954000,1.00698800,1.00691500,1.00693800,1.00697400,1.00694800,1.00694700,1.00691500,1.00695300
5.955999,1.00698800,1.00691500,1.00693900,1.00697500,1.00694800,1.00694700,1.00691500,1.00695300
5.957999,1.00698900,1.00691500,1.00693900,1.00697500,1.00694800,1.00694700,1.00691500,1.00695300
5.960000,1.00698900,1.00691600,1.00693900,1.00697500,1.00694800,1.00694800,1.00691600,1.00695300
5.961999,1.00698900,1.00691600,1.00693900,1.00697500,1.00694900,1.00694800,1.00691600,1.00695400
5.964000,1.00698900,1.00691600,1.00693900,1.00697600,1.00694900,1.00694800,1.00691600,1.00695400
5.966000,1.00698900,1.00691600,1.00694000,1.00697600,1.00694900,1.00694800,1.00691600,1.00695400
5.967999,1.00699000,1.00691700,1.00694000,1.00697600,1.00694900,1.00694800,1.00691700,1.00695400
5.970000,1.00699000,1.00691700,1.00694000,1.00697600,1.00694900,1.00694900,1.00691700,1.00695500
5.972000,1.00699000,1.00691700,1.00694000,1.00697600,1.00695000,1.00694900,1.00691700,1.00695500
5.974000,1.00699000,1.00691700,1.00694000,1.00697700,1.00695000,1.00694900,1.00691700,1.00695500
5.975999,1.00699000,1.00691700,1.00694100,1.00697700,1.00695000,1.00694900,1.00691700,1.00695500
5.977999,1.00699100,1.00691800,1.00694100,1.00697700,1.00695000,1.00695000,1.00691800,1.00695500
5.980000,1.00699100,1.00691800,1.00694100,1.00697700,1.00695000,1.00695000,1.00691800,1.00695600
5.981999,1.00699100,1.00691800,1.00694100,1.00697800,1.00695100,1.00695000,1.00691800,1.00695600
5.984000,1.00699100,1.00691800,1.00694200,1.00697800,1.00695100,1.00695000,1.00691800,1.00695600
5.986000,1.00699200,1.00691800,1.00694200,1.00697800,1.00695100,1.00695000,1.00691800,1.00695600
5.987999,1.00699200,1.00691900,1.00694200,1.00697800,1.00695100,1.00695100,1.00691900,1.00695600
5.990000,1.00699200,1.00691900,1.00694200,1.00697800,1.00695200,1.00695100,1.00691900,1.00695700
5.992000,1.00699200,1.00691900,1.00694200,1.00697900,1.00695200,1.00695100,1.00691900,1.00695700
5.993999,1.00699200,1.00691900,1.00694300,1.00697900,1.00695200,1.00695100,1.00691900,1.00695700
5.995999,1.00699300,1.00692000,1.00694300,1.00697900,1.00695200,1.00695100,1.00692000,1.00695700
5.998000,1.00699300,1.00692000,1.00694300,1.00697900,1.00695200,1.00695200,1.00692000,1.00695800
6.000000,1.00699300,1.00692000,1.00694300,1.00697900,1.00695300,1.00695200,1.00692000,1.00695800
6.001999,1.00699300,1.00692000,1.00694300,1.00698000,1.00695300,1.00695200,1.00692000,1.00695800
6.004000,1.00699300,1.00692000,1.00694400,1.00698000,1.00695300,1.00695200,1.00692000,1.00695800
6.006000,1.00699400,1.00692100,1.00694400,1.00698000,1.00695300,1.00695300,1.00692100,1.00695800
6.008000,1.00699400,1.00692100,1.00694400,1.00698000,1.00695300,1.00695300,1.00692100,1.00695900
6.010000,1.00699400,1.00692100,1.00694400,1.00698100,1.00695400,1.00695300,1.00692100,1.00695900
6.012000,1.00699400,1.00692100,1.00694500,1.00698100,1.00695400,1.00695300,1.00692100,1.00695900
6.013999,1.00699500,1.00692100,1.00694500,1.00698100,1.00695400,1.00695300,1.00692100,1.00695900
6.015999,1.00699500,1.00692200,1.00694500,1.00698100,1.00695400,1.00695400,1.00692200,1.00695900
6.018000,1.00699500,1.00692200,1.00694500,1.00698100,1.00695500,1.00695400,1.00692200,1.00696000
6.020000,1.00699500,1.00692200,1.00694500,1.00698200,1.00695500,1.00695400,1.00692200,1.00696000
6.021999,1.00699500,1.00692200,1.00694600,1.00698200,1.00695500,1.00695400,1.00692200,1.00696000
6.024000,1.00699600,1.00692200,1.00694600,1.00698200,1.00695500,1.00695400,1.00692200,1.00696000
6.026000,1.00699600,1.00692300,1.00694600,1.00698200,1.00695500,1.00695500,1.00692300,1.00696100
6.028000,1.00699600,1.00692300,1.00694600,1.00698200,1.00695600,1.00695500,1.00692300,1.00696100
6.030000,1.00699600,1.00692300,1.00694600,1.00698300,1.00695600,1.00695500,1.00692300,1.00696100
6.032000,1.00699700,1.00692300,1.00694700,1.00698300,1.00695600,1.00695500,1.00692300,1.00696100
6.033999,1.00699700,1.00692300,1.00694700,1.00698300,1.00695600,1.00695600,1.00692400,1.00696100
6.035999,1.00699700,1.00692400,1.00694700,1.00698300,1.00695600,1.00695600,1.00692400,1.00696200
6.038000,1.00699700,1.00692400,1.00694700,1.00698400,1.00695700,1.00695600,1.00692400,1.00696200
6.039999,1.00699700,1.00692400,1.00694800,1.00698400,1.00695700,1.00695600,1.00692400,1.00696200
6.042000,1.00699800,1.00692400,1.00694800,1.00698400,1.00695700,1.00695600,1.00692400,1.00696200
6.044000,1.00699800,1.00692500,1.00694800,1.00698400,1.00695700,1.00695700,1.00692500,1.00696200
6.046000,1.00699800,1.00692500,1.00694800,1.00698400,1.00695800,1.00695700,1.00692500,1.00696300
6.048000,1.00699800,1.00692500,1.00694800,1.00698500,1.00695800,1.00695700,1.00692500,1.00696300
6.050000,1.00699800,1.00692500,1.00694900,1.00698500,1.00695800,1.00695700,1.00692500,1.00696300
6.052000,1.00699900,1.00692500,1.00694900,1.00698500,1.00695800,1.00695700,1.00692500,1.00696300
6.053999,1.00699900,1.00692600,1.00694900,1.00698500,1.00695800,1.00695800,1.00692600,1.00696300
6.055999,1.00699900,1.00692600,1.00694900,1.00698600,1.00695900,1.00695800,1.00692600,1.00696400
6.058000,1.00699900,1.00692600,1.00695000,1.00698600,1.00695900,1.00695800,1.00692600,1.00696400
6.059999,1.00700000,1.00692600,1.00695000,1.00698600,1.00695900,1.00695800,1.00692600,1.00696400
6.062000,1.00700000,1.00692600,1.00695000,1.00698600,1.00695900,1.00695800,1.00692700,1.00696400
6.064000,1.00700000,1.00692700,1.00695000,1.00698600,1.00695900,1.00695900,1.00692700,1.00696500
6.066000,1.00700000,1.00692700,1.00695000,1.00698700,1.00696000,1.00695900,1.00692700,1.00696500
6.068000,1.00700000,1.00692700,1.00695100,1.00698700,1.00696000,1.00695900,1.00692700,1.00696500
6.069999,1.00700100,1.00692700,1.00695100,1.00698700,1.00696000,1.00695900,1.00692700,1.00696500
6.072000,1.00700100,1.00692700,1.00695100,1.00698700,1.00696000,1.00696000,1.00692800,1.00696600
6.073999,1.00700100,1.00692800,1.00695100,1.00698700,1.00696100,1.00696000,1.00692800,1.00696600
6.076000,1.00700100,1.00692800,1.00695100,1.00698800,1.00696100,1.00696000,1.00692800,1.00696600
6.078000,1.00700200,1.00692800,1.00695200,1.00698800,1.00696100,1.00696000,1.00692800,1.00696600
6.079999,1.00700200,1.00692800,1.00695200,1.00698800,1.00696100,1.00696000,1.00692800,1.00696600
6.082000,1.00700200,1.00692900,1.00695200,1.00698800,1.00696100,1.00696100,1.00692900,1.00696700
6.084000,1.00700200,1.00692900,1.00695200,1.00698900,1.00696200,1.00696100,1.00692900,1.00696700
6.085999,1.00700200,1.00692900,1.00695300,1.00698900,1.00696200,1.00696100,1.00692900,1.00696700
6.087999,1.00700300,1.00692900,1.00695300,1.00698900,1.00696200,1.00696100,1.00692900,1.00696700
6.089999,1.00700300,1.00692900,1.00695300,1.00698900,1.00696200,1.00696100,1.00693000,1.00696700
6.092000,1.00700300,1.00693000,1.00695300,1.00698900,1.00696300,1.00696200,1.00693000,1.00696800
6.093999,1.00700300,1.00693000,1.00695300,1.00699000,1.00696300,1.00696200,1.00693000,1.00696800
6.096000,1.00700300,1.00693000,1.00695400,1.00699000,1.00696300,1.00696200,1.00693000,1.00696800
6.098000,1.00700400,1.00693000,1.00695400,1.00699000,1.00696300,1.00696200,1.00693000,1.00696800
6.099999,1.00700400,1.00693000,1.00695400,1.00699000,1.00696300,1.00696300,1.00693100,1.00696800
6.102000,1.00700400,1.00693100,1.00695400,1.00699000,1.00696400,1.00696300,1.00693100,1.00696900
6.104000,1.00700400,1.00693100,1.00695400,1.00699100,1.00696400,1.00696300,1.00693100,1.00696900
6.105999,1.00700500,1.00693100,1.00695500,1.00699100,1.00696400,1.00696300,1.00693100,1.00696900
6.107999,1.00700500,1.00693100,1.00695500,1.00699100,1.00696400,1.00696300,1.00693100,1.00696900
6.110000,1.00700500,1.00693200,1.00695500,1.00699100,1.00696400,1.00696400,1.00693200,1.00697000
6.112000,1.00700500,1.00693200,1.00695500,1.00699200,1.00696500,1.00696400,1.00693200,1.00697000
6.113999,1.00700500,1.00693200,1.00695600,1.00699200,1.00696500,1.00696400,1.00693200,1.00697000
6.116000,1.00700600,1.00693200,1.00695600,1.00699200,1.00696500,1.00696400,1.00693200,1.00697000
6.118000,1.00700600,1.00693200,1.00695600,1.00699200,1.00696500,1.00696500,1.00693200,1.00697000
6.120000,1.00700600,1.00693300,1.00695600,1.00699200,1.00696600,1.00696500,1.00693300,1.00697100
6.122000,1.00700600,1.00693300,1.00695600,1.00699300,1.00696600,1.00696500,1.00693300,1.00697100
6.124000,1.00700700,1.00693300,1.00695700,1.00699300,1.00696600,1.00696500,1.00693300,1.00697100
6.125999,1.00700700,1.00693300,1.00695700,1.00699300,1.00696600,1.00696500,1.00693300,1.00697100
6.127999,1.00700700,1.00693300,1.00695700,1.00699300,1.00696600,1.00696600,1.00693400,1.00697100
6.130000,1.00700700,1.00693400,1.00695700,1.00699400,1.00696700,1.00696600,1.00693400,1.00697200
6.131999,1.00700700,1.00693400,1.00695700,1.00699400,1.00696700,1.00696600,1.00693400,1.00697200
6.133999,1.00700800,1.00693400,1.00695800,1.00699400,1.00696700,1.00696600,1.00693400,1.00697200
6.136000,1.00700800,1.00693400,1.00695800,1.00699400,1.00696700,1.00696600,1.00693400,1.00697200
6.138000,1.00700800,1.00693500,1.00695800,1.00699400,1.00696700,1.00696700,1.00693500,1.00697300
6.140000,1.00700800,1.00693500,1.00695800,1.00699500,1.00696800,1.00696700,1.00693500,1.00697300
6.142000,1.00700900,1.00693500,1.00695800,1.00699500,1.00696800,1.00696700,1.00693500,1.00697300
6.144000,1.00700900,1.00693500,1.00695900,1.00699500,1.00696800,1.00696700,1.00693500,1.00697300
6.145999,1.00700900,1.00693500,1.00695900,1.00699500,1.00696800,1.00696800,1.00693500,1.00697300
6.147999,1.00700900,1.00693600,1.00695900,1.00699500,1.00696800,1.00696800,1.00693600,1.00697400
6.150000,1.00700900,1.00693600,1.00695900,1.00699600,1.00696900,1.00696800,1.00693600,1.00697400
6.151999,1.00701000,1.00693600,1.00696000,1.00699600,1.00696900,1.00696800,1.00693600,1.00697400
6.154000,1.00701000,1.00693600,1.00696000,1.00699600,1.00696900,1.00696800,1.00693600,1.00697400
6.156000,1.00701000,1.00693600,1.00696000,1.00699600,1.00696900,1.00696900,1.00693700,1.00697400
6.158000,1.00701000,1.00693700,1.00696000,1.00699700,1.00697000,1.00696900,1.00693700,1.00697500
6.160000,1.00701000,1.00693700,1.00696100,1.00699700,1.00697000,1.00696900,1.00693700,1.00697500
6.162000,1.00701100,1.00693700,1.00696100,1.00699700,1.00697000,1.00696900,1.00693700,1.00697500
6.164000,1.00701100,1.00693700,1.00696100,1.00699700,1.00697000,1.00696900,1.00693700,1.00697500
6.165999,1.00701100,1.00693800,1.00696100,1.00699700,1.00697000,1.00697000,1.00693800,1.00697600
6.167999,1.00701100,1.00693800,1.00696100,1.00699800,1.00697100,1.00697000,1.00693800,1.00697600
6.170000,1.00701200,1.00693800,1.00696200,1.00699800,1.00697100,1.00697000,1.00693800,1.00697600
6.171999,1.00701200,1.00693800,1.00696200,1.00699800,1.00697100,1.00697000,1.00693800,1.00697600
6.174000,1.00701200,1.00693800,1.00696200,1.00699800,1.00697100,1.00697100,1.00693800,1.00697600
6.176000,1.00701200,1.00693800,1.00696200,1.00699900,1.00697200,1.00697100,1.00693900,1.00697700
6.177999,1.00701200,1.00693900,1.00696200,1.00699900,1.00697200,1.00697100,1.00693900,1.00697700
6.180000,1.00701300,1.00693900,1.00696300,1.00699900,1.00697200,1.00697100,1.00693900,1.00697700
6.181999,1.00701300,1.00693900,1.00696300,1.00699900,1.00697200,1.00697100,1.00693900,1.00697700
6.184000,1.00701300,1.00693900,1.00696300,1.00699900,1.00697200,1.00697200,1.00694000,1.00697800
6.185999,1.00701300,1.00694000,1.00696300,1.00700000,1.00697300,1.00697200,1.00694000,1.00697800
6.188000,1.00701400,1.00694000,1.00696300,1.00700000,1.00697300,1.00697200,1.00694000,1.00697800
6.190000,1.00701400,1.00694000,1.00696400,1.00700000,1.00697300,1.00697200,1.00694000,1.00697800
6.191999,1.00701400,1.00694000,1.00696400,1.00700000,1.00697300,1.00697200,1.00694000,1.00697800
6.194000,1.00701400,1.00694000,1.00696400,1.00700000,1.00697400,1.00697300,1.00694100,1.00697900
6.196000,1.00701400,1.00694100,1.00696400,1.00700100,1.00697400,1.00697300,1.00694100,1.00697900
6.198000,1.00701500,1.00694100,1.00696500,1.00700100,1.00697400,1.00697300,1.00694100,1.00697900
6.199999,1.00701500,1.00694100,1.00696500,1.00700100,1.00697400,1.00697300,1.00694100,1.00697900
6.201999,1.00701500,1.00694100,1.00696500,1.00700100,1.00697400,1.00697400,1.00694100,1.00697900
6.204000,1.00701500,1.00694100,1.00696500,1.00700200,1.00697500,1.00697400,1.00694200,1.00698000
6.205999,1.00701500,1.00694200,1.00696500,1.00700200,1.00697500,1.00697400,1.00694200,1.00698000
6.208000,1.00701600,1.00694200,1.00696600,1.00700200,1.00697500,1.00697400,1.00694200,1.00698000
6.210000,1.00701600,1.00694200,1.00696600,1.00700200,1.00697500,1.00697400,1.00694200,1.00698000
6.211999,1.00701600,1.00694200,1.00696600,1.00700200,1.00697500,1.00697500,1.00694300,1.00698100
6.214000,1.00701600,1.00694300,1.00696600,1.00700300,1.00697600,1.00697500,1.00694300,1.00698100
6.216000,1.00701700,1.00694300,1.00696600,1.00700300,1.00697600,1.00697500,1.00694300,1.00698100
6.217999,1.00701700,1.00694300,1.00696700,1.00700300,1.00697600,1.00697500,1.00694300,1.00698100
6.219999,1.00701700,1.00694300,1.00696700,1.00700300,1.00697600,1.00697500,1.00694300,1.00698100
6.222000,1.00701700,1.00694300,1.00696700,1.00700300,1.00697600,1.00697600,1.00694400,1.00698200
6.224000,1.00701700,1.00694400,1.00696700,1.00700400,1.00697700,1.00697600,1.00694400,1.00698200
6.225999,1.00701800,1.00694400,1.00696800,1.00700400,1.00697700,1.00697600,1.00694400,1.00698200
6.228000,1.00701800,1.00694400,1.00696800,1.00700400,1.00697700,1.00697600,1.00694400,1.00698200
6.230000,1.00701800,1.00694400,1.00696800,1.00700400,1.00697700,1.00697700,1.00694400,1.00698200
6.232000,1.00701800,1.00694400,1.00696800,1.00700400,1.00697800,1.00697700,1.00694500,1.00698300
6.234000,1.00701900,1.00694500,1.00696800,1.00700500,1.00697800,1.00697700,1.00694500,1.00698300
6.236000,1.00701900,1.00694500,1.00696900,1.00700500,1.00697800,1.00697700,1.00694500,1.00698300
6.237999,1.00701900,1.00694500,1.00696900,1.00700500,1.00697800,1.00697700,1.00694500,1.00698300
6.239999,1.00701900,1.00694500,1.00696900,1.00700500,1.00697800,1.00697800,1.00694500,1.00698400
6.242000,1.00701900,1.00694500,1.00696900,1.00700600,1.00697900,1.00697800,1.00694600,1.00698400
6.243999,1.00702000,1.00694600,1.00697000,1.00700600,1.00697900,1.00697800,1.00694600,1.00698400
6.245999,1.00702000,1.00694600,1.00697000,1.00700600,1.00697900,1.00697800,1.00694600,1.00698400
6.248000,1.00702000,1.00694600,1.00697000,1.00700600,1.00697900,1.00697900,1.00694600,1.00698400
6.250000,1.00702000,1.00694600,1.00697000,1.00700700,1.00697900,1.00697900,1.00694700,1.00698500
6.252000,1.00702000,1.00694700,1.00697000,1.00700700,1.00698000,1.00697900,1.00694700,1.00698500
6.254000,1.00702100,1.00694700,1.00697100,1.00700700,1.00698000,1.00697900,1.00694700,1.00698500
6.256000,1.00702100,1.00694700,1.00697100,1.00700700,1.00698000,1.00697900,1.00694700,1.00698500
6.257999,1.00702100,1.00694700,1.00697100,1.00700700,1.00698000,1.00698000,1.00694700,1.00698600
6.259999,1.00702100,1.00694700,1.00697100,1.00700800,1.00698100,1.00698000,1.00694800,1.00698600
6.262000,1.00702200,1.00694800,1.00697100,1.00700800,1.00698100,1.00698000,1.00694800,1.00698600
6.263999,1.00702200,1.00694800,1.00697200,1.00700800,1.00698100,1.00698000,1.00694800,1.00698600
6.266000,1.00702200,1.00694800,1.00697200,1.00700800,1.00698100,1.00698000,1.00694800,1.00698600
6.268000,1.00702200,1.00694800,1.00697200,1.00700800,1.00698100,1.00698100,1.00694800,1.00698700
6.270000,1.00702300,1.00694800,1.00697200,1.00700900,1.00698200,1.00698100,1.00694900,1.00698700
6.272000,1.00702300,1.00694900,1.00697300,1.00700900,1.00698200,1.00698100,1.00694900,1.00698700
6.274000,1.00702300,1.00694900,1.00697300,1.00700900,1.00698200,1.00698100,1.00694900,1.00698700
6.276000,1.00702300,1.00694900,1.00697300,1.00700900,1.00698200,1.00698100,1.00694900,1.00698700
6.277999,1.00702300,1.00694900,1.00697300,1.00701000,1.00698300,1.00698200,1.00695000,1.00698800
